name,address,city,state,latitude,longitude,stars,review_count,categories
Picture People,"Sears, 4000 Meadows Lane",Las Vegas,NV,36.1724799,-115.1939491,3.5,25,"Photographers, Session Photography, Event Photography, Photography Stores & Services, Shopping, Event Planning & Services"
Galati Market Fresh,5845 Leslie Street,North York,ON,43.7974905,-79.36974670000001,3.0,13,"Health Markets, Food, Grocery, Specialty Food"
Aldi,2628 E Carson St,Pittsburgh,PA,40.4269135,-79.9674323,4.0,27,"Grocery, Discount Store, Food, Shopping"
Petersen's Old Fashion Ice Cream,7150 E 5th Ave,Scottsdale,AZ,33.4984383935,-111.92676396549999,4.0,39,"Coffee & Tea, Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt"
Safeway,10773 N Scottsdale Rd,Scottsdale,AZ,33.5843292,-111.92456709999999,2.5,34,"Bakeries, Florists, Delis, Grocery, Shopping, Food, Restaurants, Flowers & Gifts"
City Center Fine Art Collection,3730 S Las Vegas Blvd,Las Vegas,NV,36.1071424,-115.17366650000001,4.5,9,"Shopping, Arts & Entertainment, Art Galleries"
The Rose and Crown,628 E Adams St,Phoenix,AZ,33.4493777,-112.06562590000001,3.5,360,"Nightlife, Restaurants, Bars, Pubs, British"
Enterprise Rent-A-Car,5489 R C Josh Birmingham Pkwy,Charlotte,NC,35.221520899999994,-80.9441678,4.0,105,"Car Rental, Hotels & Travel"
Albertsons,5881 E Charleston Blvd,Las Vegas,NV,36.1584819078,-115.0452045999,2.5,35,"Grocery, Food, Drugstores, Shopping"
Starbucks,100 North 1st Street,Phoenix,AZ,33.449616,-112.073247,4.0,8,"Coffee & Tea, Food"
El Gordo Fine Foods,214 Augusta Avenue,Toronto,ON,43.6547751,-79.4022052,4.0,28,"Latin American, Specialty Food, Restaurants, Coffee & Tea, Grocery, Bakeries, Mexican, Food"
Montblanc,"3327 Las Vegas Blvd South,, Suite 2746",Las Vegas,NV,36.1238664,-115.16886310000001,4.0,5,"Leather Goods, Watches, Accessories, Shopping, Fashion"
Gaetano's Restaurant,6261 Mayfield Rd,Mayfield Heights,OH,41.520795,-81.452075,4.0,25,"Salad, Restaurants, Pizza, Italian"
Smoothie King,"5549 E Indian School Rd, Ste 101",Phoenix,AZ,33.4885527,-111.9613316,4.0,30,"Juice Bars & Smoothies, Health Markets, Food, Specialty Food, Restaurants"
Safelite AutoGlass,"1251 American Pacific Dr, Ste 119",Henderson,NV,36.040296000000005,-115.03997,4.0,94,"Auto Glass Services, Body Shops, Auto Repair, Windshield Installation & Repair, Automotive"
Sugar Hut,"1480 Major MacKenzie Drive E, Unit C15",Richmond Hill,ON,43.8808333,-79.3938041,4.0,56,"Desserts, Tea Rooms, Food"
Famous Ray's Pizza,3967 17th Avenue SW,Calgary,AB,51.0377874,-114.14370179999999,3.5,3,"Restaurants, Pizza"
Zuri,"MGM Grand Hotel and Casino, 3799 Las Vegas Blvd S",Las Vegas,NV,36.1025618,-115.16927700000001,3.0,36,"Lounges, Nightlife, Bars"
Smart & Final Extra!,3434 W Greenway Rd,Phoenix,AZ,33.626628000000004,-112.13290400000001,3.5,8,"Food, Department Stores, Fashion, Grocery, Shopping, Wholesale Stores"
Corner Bakery Cafe,"454 N 3rd St, Ste 1065",Phoenix,AZ,33.452388,-112.06973700000002,2.5,182,"Soup, Salad, Sandwiches, Cafes, Breakfast & Brunch, Bakeries, Food, Restaurants"
Trop Stop Gas & Car Wash,4885 W Tropicana Ave,Las Vegas,NV,36.100255499999996,-115.2071179,3.0,22,"Propane, Automotive, Auto Repair, Convenience Stores, Car Wash, Local Services, Gas Stations, Home Services, Food, Utilities"
Pho King Phonomenal Noodle Lab & Grill,"35 E Basic Rd, Ste B",Henderson,NV,36.0310443714,-114.9773214385,4.0,118,"Thai, Restaurants, Noodles, Sandwiches"
JJ Japanese Thai,6485 Mississauga Rd,Mississauga,ON,43.5979036,-79.735232,3.5,111,"Japanese, Restaurants, Thai"
Earl's Grocery,1609 Elizabeth Ave,Charlotte,NC,35.2136851,-80.8260792,4.5,186,"Beer, Wine & Spirits, Coffee & Tea, Convenience Stores, Grocery, Caterers, Sandwiches, Restaurants, Event Planning & Services, Food Trucks, Specialty Food, Food, Breakfast & Brunch"
Egg Bae,189 Augusta Avenue,Toronto,ON,43.65341821810001,-79.4014396491,4.0,94,"Breakfast & Brunch, Restaurants"
Mechanic Coffee,707 East Railroad Ave,Verona,PA,40.5051782,-79.8440777,4.5,19,"Coffee & Tea, Food"
Kung Fu Tea,5030 Spring Mountain Rd,Las Vegas,NV,36.1270199715,-115.2096439898,4.5,1253,"Food, Restaurants, Juice Bars & Smoothies, Bubble Tea, Coffee & Tea, Taiwanese"
Kiosque Mont Royal,482 Mont Royal E,Montréal,QC,45.52460852310001,-73.58121654060001,3.5,3,"Farmers Market, Fruits & Veggies, Home & Garden, Nurseries & Gardening, Specialty Food, Shopping, Food"
Pink Box Bakery Cafe,2104 Murray Ave,Pittsburgh,PA,40.4333842482,-79.9231549469,4.0,87,"Bakeries, Coffee & Tea, Desserts, Restaurants, Food"
DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown,One Bigelow Square,Pittsburgh,PA,40.4407241577,-79.9940647085,3.5,104,"Hotels, Event Planning & Services, Hotels & Travel"
Twenty-Two,1500 Central Ave,Charlotte,NC,35.2202136,-80.81336759999999,4.0,69,"Art Galleries, Wine Bars, Nightlife, Shopping, Lounges, Bars, Arts & Entertainment"
Tsuki House Japanese Steak House and Sushi Bar,3429 Toringdon Way,Charlotte,NC,35.0683792,-80.8422187,3.5,93,"Restaurants, Sushi Bars, Asian Fusion, Japanese, Thai, Chinese"
Seviche,930 Penn Ave,Pittsburgh,PA,40.444033399999995,-79.9970421,4.0,335,"Tapas/Small Plates, Latin American, Cuban, Restaurants"
Aldo,6551 Las Vegas Blvd S,Las Vegas,NV,36.0693282,-115.17659540000001,2.5,8,"Shoe Stores, Shopping, Fashion"
Palm Beach Tan,"6475 N Decatur Blvd, Ste 105",Las Vegas,NV,36.276899900000004,-115.2080905,3.5,27,"Tanning, Beauty & Spas"
Fresh & Easy,3220 S. Nellis Blvd,Las Vegas,NV,36.1311429,-115.0647487,4.0,14,"Food, Grocery, Convenience Stores, Florists, Shopping, Flowers & Gifts"
Tim Finnegan's Irish Restaurant and Pub,9201 N 29th Ave,Phoenix,AZ,33.569136902800004,-112.1203580008,4.0,266,"Bars, Pubs, Irish, Arts & Entertainment, Music Venues, Nightlife, Restaurants"
Autozone,"9100 S Tryon St, Ste D",Charlotte,NC,35.134821200000005,-80.9404234,2.5,3,"Automotive, Auto Repair, Auto Parts & Supplies"
T-Swirl Crêpe,1056-28 S Unionville Avenue,Markham,ON,43.856733102,-79.3036431447,3.5,54,"Japanese, Food, Creperies, Desserts, Restaurants, Gluten-Free"
Top Design Nails,"3026 N 16th St, Ste A",Phoenix,AZ,33.482865999999994,-112.0480133,3.5,157,"Hair Removal, Waxing, Eyebrow Services, Beauty & Spas, Nail Salons"
The 3 Brewers,125-135 York Blvd,Richmond Hill,ON,43.84723919020001,-79.37583920899999,3.5,153,"Nightlife, Pubs, Beer, Wine & Spirits, Bars, Diners, Food, Breweries, Restaurants"
Shaanxi Legend,"3250 Midland Avenue, Unit D102",Toronto,ON,43.804903499999995,-79.2880558,3.0,16,"Restaurants, Chinese"
Indian Street Food Company,1701 Bayview Avenue,Toronto,ON,43.708002,-79.375814,3.5,59,"Indian, Bars, Nightlife, Wine Bars, Restaurants"
L'Gros Luxe,3807 Rue Saint-André,Montréal,QC,45.521859899999995,-73.57026409999999,3.5,33,"Vegan, Vegetarian, Restaurants"
M & B Hong Kong Cafe,9019 Bayview Avenue,Richmond Hill,ON,43.8506202,-79.4092238,3.0,4,"Canadian (New), Restaurants, Chinese"
SEA LIFE Arizona Aquarium,"5000 Arizona Mills Cir, Ste 145",Tempe,AZ,33.3832233,-111.9643825,3.5,253,"Museums, Aquariums, Home Services, Real Estate, Active Life, Arts & Entertainment, Kids Activities"
Binz,1934 Queen Street E,Toronto,ON,43.6693284,-79.30331159999999,5.0,9,"Home & Garden, Shopping, Kitchen & Bath"
Mifune Japanese Cuisine,"3160 Steeles Avenue E, Suite 118",Markham,ON,43.815129,-79.34423100000001,3.5,11,"Restaurants, Japanese"
Sugar Jam Bake Shop & Bistro,"7950 E Redfield Rd, Ste 100",Scottsdale,AZ,33.6142564,-111.90955559999999,4.5,231,"Food, Restaurants, Cafes, Sandwiches, Food Trucks, Barbeque, Desserts, Bakeries, Food Delivery Services, Event Planning & Services, Custom Cakes, Southern, Caterers, Soup, Coffee & Tea, Breakfast & Brunch"
Pollo Campero,"5727 N Sharon Amity Rd, Ste D",Charlotte,NC,35.2354634736,-80.7386802882,4.0,77,"Empanadas, Latin American, Food, Fast Food, Chicken Shop, Peruvian, Restaurants"
West Valley Imaging,3025 S Rainbow Blvd,Las Vegas,NV,36.134637,-115.24359,4.0,52,"Diagnostic Services, Radiologists, Doctors, Diagnostic Imaging, Medical Centers, Health & Medical"
The Home Depot,1837 Matthews Twnsp Pkwy,Matthews,NC,35.1265470798,-80.7108289003,3.5,23,"Hardware Stores, Appliances, Home & Garden, Shopping, Nurseries & Gardening"
Dunkin' Donuts,"21705 N 19th Ave, Ste 118",Phoenix,AZ,33.682869000000004,-112.099273,2.0,99,"Donuts, Coffee & Tea, Food"
Première Moisson,7075 Avenue Casgrain,Montréal,QC,45.5354572,-73.6154992,4.5,34,"Food, Bakeries"
Asian Delight,"9688 Leslie Street, Unit  17-18",Richmond Hill,ON,43.8728403,-79.3902677,3.0,13,"Restaurants, Malaysian, Chinese, Asian Fusion"
Rubio's Coastal Grill,"1712 E Guadalupe Rd, Ste 109",Tempe,AZ,33.364448200000005,-111.9131709,3.5,88,"Fast Food, Salad, Caterers, Mexican, Restaurants, Seafood, Event Planning & Services"
Sport Clips Haircuts of Arroyo Crossing,"7310 Arroyo Crossing Pkwy, Ste 100",Las Vegas,NV,36.0634320002,-115.2517197933,3.5,35,"Beauty & Spas, Hair Salons, Barbers, Men's Hair Salons"
Sky Zone Trampoline Park,31500 Viking Pkwy,Westlake,OH,41.4721737,-81.96771509999999,3.0,31,"Trampoline Parks, Active Life, Event Planning & Services"
888 Noodle Bar,"Las Vegas Hotel, 3000 Paradise Rd",Las Vegas,NV,36.1345820974,-115.15161037450001,3.0,37,"Restaurants, Thai, Asian Fusion, Szechuan, Chinese"
Bacio,3801 S Las Vegas Blvd,Las Vegas,NV,36.099044799999994,-115.1704519,3.5,155,"Restaurants, Italian, Breakfast & Brunch"
L & L Hawaiian Barbecue,"10860 W Charleston Blvd, Ste 180",Las Vegas,NV,36.1612452,-115.3332232,3.5,125,"Restaurants, Barbeque, Hawaiian, Salad"
Pyaar India Restaurant,"9350 W Sahara Ave, Ste 150",Las Vegas,NV,36.1445054,-115.2991358,3.0,20,"Restaurants, Indian"
Tiger Lily Floral,700 E Sahara Ave,Las Vegas,NV,36.1442356,-115.14532879999999,3.5,50,"Shopping, Gift Shops, Floral Designers, Flowers & Gifts, Event Planning & Services, Florists"
Big Bone BBQ & Wicked Wings,180 Bullock Drive,Markham,ON,43.874826989700004,-79.2803461477,4.0,187,"Chicken Wings, Restaurants, Barbeque"
Brooklynn,1186 Queen Street W,Toronto,ON,43.6427722,-79.4260509,3.0,20,"Nightlife, Comedy Clubs, Bars, Dance Clubs, Restaurants, Burgers, Lounges, Arts & Entertainment, Pubs, Music Venues"
Dooney & Bourke,785 Grand Central Pkwy,Las Vegas,NV,36.1644232,-115.1588222,3.5,10,"Luggage, Shopping"
Pueblo Grande Museum and Archaeological Park,4619 E Washington St,Phoenix,AZ,33.4456729,-111.98475959999999,4.0,51,"Arts & Entertainment, Museums, Parks, Active Life"
Rikki Tiki Sushi,3000 Paradise Rd,Las Vegas,NV,36.136204828000004,-115.1514108626,3.0,31,"Japanese, Sushi Bars, Restaurants"
Zen 32,3160 E Camelback Rd,Phoenix,AZ,33.5100591,-112.01420729999998,3.0,105,"Japanese, Sushi Bars, Restaurants"
Presidential Limousine,2000 Paradise Rd,Las Vegas,NV,36.147816999999996,-115.16255179999999,4.0,549,"Transportation, Limos, Tours, Hotels & Travel, Airport Shuttles, Town Car Service"
Purple Zebra,3545 S Las Vegas Blvd,Las Vegas,NV,36.1172797581,-115.1717640606,3.5,95,"Specialty Food, Nightlife, Food, Bars, Candy Stores"
Cornish Pasty Company,"1941 W Guadalupe Rd, Ste 101",Mesa,AZ,33.3629395,-111.87528229999998,4.5,1123,"Restaurants, British"
Silver Sevens Hotel and Casino,4100 Paradise Rd,Las Vegas,NV,36.1141583,-115.15353789999999,2.5,378,"Hotels, American (Traditional), Casinos, Hotels & Travel, Arts & Entertainment, Do-It-Yourself Food, Restaurants, Event Planning & Services, Food"
Starbucks,"4425 Park Road, 100",Charlotte,NC,35.171240999999995,-80.8506728179,2.5,74,"Coffee & Tea, Food"
Salad and Go,743 N Gilbert Rd,Gilbert,AZ,33.3616325,-111.7896774,4.5,251,"Salad, Fast Food, Restaurants, American (New), American (Traditional)"
T&T Supermarket,9650 Harvest Hills Boulevard NE,Calgary,AB,51.1404167563,-114.0686184342,3.5,19,"Food, International Grocery, Grocery"
Red White & Blue Thrift Store,890 Saw Mill Run Blvd,Brookline,PA,40.410743700000005,-80.0064056,3.5,51,"Shopping, Thrift Stores"
Karved,3957 S Maryland Pkwy,Las Vegas,NV,36.117090999999995,-115.138401,5.0,313,"Fast Food, Restaurants, Sandwiches, American (New), American (Traditional)"
Redendo's Pizzeria Ristorante,"14700 N Frank Lloyd Wright Blvd, Ste 159",Scottsdale,AZ,33.6202185,-111.8742551,4.0,58,"Italian, Restaurants, Pizza"
North Hill Donuts,662 E Tallmadge Ave,Akron,OH,41.102028999999995,-81.4912587,4.5,25,"Donuts, Food"
Jack Astor's Bar & Grill,133 John Street,Toronto,ON,43.648774700000004,-79.3903295,3.0,111,"Sports Bars, Restaurants, American (New), Nightlife, Canadian (New), Bars, Burgers"
Aerie,540 S 27th St,Pittsburgh,PA,40.427953,-79.966782,4.0,5,"Lingerie, Shopping, Fashion"
Balisi,2507 Yonge Street,Toronto,ON,43.7122161,-79.39949200000001,3.5,3,"Women's Clothing, Fashion, Shopping, Shoe Stores"
Canter's Las Vegas,"3545 S Las Vegas Blvd, Ste L18",Las Vegas,NV,36.117774700000005,-115.17257590000001,3.0,172,"Restaurants, Delis"
Brazil Bakery and Pastry,1566 Dundas Street W,Toronto,ON,43.64990783,-79.4341259884,4.0,36,"Food, Brazilian, Restaurants, Bakeries, Portuguese"
Saigon Red Sky,"176  Bedford Drive NE, Suite 9",Calgary,AB,51.1270408604,-114.05576705930001,4.5,43,"Food, Imported Food, Specialty Food, Restaurants, Ethnic Food, Vietnamese"
Super Burrito,2601 N Scottsdale Rd,Scottsdale,AZ,33.476995,-111.925977,3.0,88,"Mexican, Restaurants"
Mr Chu,15B Finch Avenue W,Toronto,ON,43.7792132603,-79.4170891866,4.5,105,"Desserts, Korean, Restaurants, Food, Mexican"
Boss Pizza Bar,7125 E 2nd St,Scottsdale,AZ,33.490968626,-111.9275699928,4.0,143,"American (Traditional), Nightlife, Bars, Burgers, Sports Bars, Restaurants, Pizza"
Cortiva Institute Massage Therapy Schools,"2381 E Windmill Ln, Ste 14",Las Vegas,NV,36.04051,-115.11952579999999,3.5,54,"Massage Schools, Massage, Specialty Schools, Education, Beauty & Spas"
Mona's Roti-Caribbean Food,4810 Sheppard Avenue East,Scarborough,ON,43.7919977,-79.2504891,4.0,98,"Caribbean, Restaurants"
Napoli Pizzeria,2006 Murray Ave,Pittsburgh,PA,40.434399,-79.9229828,4.0,62,"Salad, Italian, Restaurants, Pizza"
Burger King,10880 W Charleston Blvd,Las Vegas,NV,36.1601058,-115.33344070000001,2.0,29,"Fast Food, Burgers, American (Traditional), Restaurants"
Chef's Ingredient Outlet,4145 Mayfield Rd,Cleveland,OH,41.5209417,-81.5308164,5.0,13,"Health Markets, Grocery, Food, Specialty Food"
Postino Highland,4821 N Scottsdale Rd,Scottsdale,AZ,33.5066042,-111.92570020000001,4.5,338,"Breakfast & Brunch, Bars, Restaurants, Italian, Nightlife, Wine Bars"
Flat Iron Café,1114 Center St,Cleveland,OH,41.494297100000004,-81.7018697,4.0,72,"Bars, Nightlife, Pubs, Restaurants, Irish"
Hole in the Wall Crab Shack,10210 Couloak Dr,Charlotte,NC,35.3242679,-80.94773599999999,4.0,30,"Seafood, Restaurants"
Mam & Pop,619 Avenue Duluth E,Montréal,QC,45.5224237148,-73.57454694810001,3.5,6,"Arts & Crafts, Shopping, Kids Activities, Active Life, Art Classes, Education"
Aden's Hay Oasis,18206 E Williams Field Rd,Higley,AZ,33.307607899999994,-111.69077140000002,4.0,5,Local Services
Hotel Clique,24 Aero Crescent NE,Calgary,AB,51.139073573699996,-114.02942373020001,4.5,27,"Hotels & Travel, Event Planning & Services, Hotels"
Picadeli's Pub-In-Deli,"1600 Matthews Mint Hill Rd, Ste A",Matthews,NC,35.1191041,-80.69575400000001,4.0,41,"Bars, Restaurants, Nightlife, Delis, Pubs"
Sixt Rent A Car,1805 E Sky Harbor Cir S,Phoenix,AZ,33.4301072235,-112.0451295376,3.0,240,"Hotels & Travel, Car Rental, Vacation Rentals"
TurkDish Mediterranean Cuisine,"4929 W Ray Rd, Ste 1",Chandler,AZ,33.31941380000001,-111.92575670000001,4.5,203,"Halal, Turkish, Bakeries, Mediterranean, Restaurants, Food"
Lovesac,"Vegas Town Square, 6659 Las Vegas Boulevard South",Las Vegas,NV,36.068154299999996,-115.174899,4.5,7,"Shopping, Home & Garden, Furniture Stores"
Aladdin's Eatery,12447 Cedar Rd,Cleveland,OH,41.5013108577,-81.5926750837,4.0,140,"Restaurants, Mediterranean, Middle Eastern, Vegetarian, Vegan"
North Italia,1069 S Rampart Blvd,Las Vegas,NV,36.159717,-115.2915033,4.0,566,"Pizza, Restaurants, Italian"
Presidents Club,"McCarran International Airport, Concourse D",Las Vegas,NV,36.0853842953,-115.1501941681,4.0,9,"Lounges, Bars, Travel Services, Hotels & Travel, Nightlife"
La Maison de Maggie,"3455 S Durango Dr, Ste 112",Las Vegas,NV,36.1271566,-115.28001019999999,4.5,339,"Cafes, Restaurants, Gluten-Free, Creperies, French"
Papa Pino's,3620 Festival Dr,Fort Mill,SC,35.0946896,-80.935999,2.5,5,"Restaurants, Italian"
Escape In Time,"6527 Normandy Ln, Ste 203",Madison,WI,43.0572182,-89.4945702,4.5,37,"Arts & Entertainment, Escape Games, Active Life, Team Building Activities, Event Planning & Services, Challenge Courses"
Papago Park - West Park Trailhead,626 N Galvin Pkwy,Phoenix,AZ,33.4540061951,-111.9534988403,4.5,47,"Mountain Biking, Parks, Hiking, Active Life"
Hobby Lobby,4710 E Ray Rd,Phoenix,AZ,33.3214659,-111.9836794,3.5,40,"Event Planning & Services, Shopping, Hobby Shops, Wedding Planning, Home & Garden, Arts & Crafts, Home Decor, Art Supplies"
Sephora,1000 Ross Park Mall Dr,Pittsburgh,PA,40.543090971,-80.0076772452,4.0,19,"Beauty & Spas, Cosmetics & Beauty Supply, Skin Care, Shopping"
Cave Creek Coffee Company,6033 E Cave Creek Rd,Cave Creek,AZ,33.8332781,-111.9513452,4.0,53,"Restaurants, American (New), Local Flavor, Food, Coffee & Tea"
Moose McGuire's,1941 Uxbridge Drive NW,Calgary,AB,51.0702827172,-114.1303144126,3.5,29,"Nightlife, Sports Bars, Pubs, Shopping, Shopping Centers, Pool Halls, Bars"
Rosewood Chinese Cuisine,463 Dundas Street W,Toronto,ON,43.6531088463,-79.39671278,3.0,176,"Restaurants, Tapas/Small Plates, Dim Sum, Chinese, Sushi Bars"
DoubleTree by Hilton Hotel Phoenix - Gilbert,1800 S Santan Village Pkwy,Gilbert,AZ,33.317133003,-111.74324930610001,2.5,57,"Hotels & Travel, Event Planning & Services, Hotels"
Sariwon Korean Bbq Restaurant,7388 Yonge St,Thornhill,ON,43.8085942,-79.42340490000001,3.0,112,"Barbeque, Restaurants, Korean"
JetBlue,5501 Josh Birmingham Pkwy,Charlotte,NC,35.2205594,-80.94387370000001,4.0,4,"Hotels & Travel, Transportation, Airlines"
The Home Depot,4195 S Fort Apache Rd,Las Vegas,NV,36.113644728000004,-115.29904603959999,3.0,77,"Building Supplies, Home Services, Appliances, Shopping, Nurseries & Gardening, Home & Garden, Hardware Stores"
SpeeDee Oil Change & Auto Service,4752 South Blvd,Charlotte,NC,35.1748081,-80.87630440000001,2.0,25,"Tires, Automotive, Smog Check Stations, Auto Repair, Oil Change Stations, Gas Stations"
24 Hour Fitness - Las Vegas Summerlin,2090 Village Center Cir,Las Vegas,NV,36.189479600000006,-115.30514960000001,3.0,131,"Gyms, Active Life, Trainers, Fitness & Instruction"
Mardi Gras Costume Shop,5895 N Granite Reef Rd,Scottsdale,AZ,33.5219588,-111.8996635,4.5,28,"Wigs, Shopping, Beauty & Spas, Fabric Stores, Party & Event Planning, Venues & Event Spaces, Event Planning & Services, Costumes, Cosmetics & Beauty Supply, Wedding Planning, Caterers, Arts & Crafts"
Los Favoritos Taco Shop,8489 E McDonald Dr,Scottsdale,AZ,33.523304700000004,-111.8972607,4.0,136,"Restaurants, Mexican"
Victoria's Secret,"26300 Cedar Rd, Ste 2155",Beachwood,OH,41.498488,-81.4941423,2.5,6,"Fashion, Shopping, Lingerie"
Pastaidea,"7668 W Lake Mead Blvd, Unit 107",Las Vegas,NV,36.196944,-115.26211699999999,4.5,456,"Noodles, Italian, Restaurants"
Boston Pizza,1116 17 Ave SW,Calgary,AB,51.038029200000004,-114.08758610000001,2.5,12,"Restaurants, Pizza, Chicken Wings"
DELIA'S Cleaners,"835 W Warner Rd, Ste 105",Gilbert,AZ,33.334131899999996,-111.80757879999999,3.0,23,"Laundry Services, Dry Cleaning, Dry Cleaning & Laundry, Sewing & Alterations, Local Services"
LCBO,"Queens Quay, 2 Cooper Street",Toronto,ON,43.642942299999994,-79.3726684,4.0,19,"Beer, Wine & Spirits, Food"
Bergies Coffee Roast House,309 N Gilbert Rd,Gilbert,AZ,33.3554881,-111.7892159,4.5,312,"Food, Coffee & Tea"
Oyster Bar,4455 Paradise Rd,Las Vegas,NV,36.108839,-115.15451599999999,4.5,111,"Bars, Restaurants, Nightlife, Seafood"
Chevron,1989 W Ray Rd,Chandler,AL,33.3200494,-111.8757226,3.0,4,"Food, Convenience Stores, Automotive, Gas Stations"
New Fusion Restaurant,"7 William Graham Drive, Unit 4",Aurora,ON,44.0268944479,-79.4302085415,4.0,46,"Restaurants, Chinese"
Koko FitClub of Henderson - St Rose Pkwy,"2970 St Rose Parkway, Ste 140",Henderson,NV,36.0054395,-115.1170053,4.5,5,"Weight Loss Centers, Trainers, Health & Medical, Fitness & Instruction, Gyms, Active Life"
Bottom Dollar Food,12012 Frankstown Rd,Penn Hills,PA,40.470263,-79.821573,4.0,3,"Food, Discount Store, Grocery, Shopping"
Main Event Entertainment,8545 S Emerald Dr,Tempe,AZ,33.3372490251,-111.967400557,3.0,273,"Active Life, Restaurants, African, Nightlife, Arts & Entertainment, Arcades, American (New), Pool Halls, American (Traditional), Bowling, Automotive, Towing"
Maverick Helicopters,6075 S Las Vegas Blvd,Las Vegas,NV,36.0787059417,-115.17206118520001,4.5,361,"Hotels & Travel, Wedding Planning, Tours, Event Planning & Services, Active Life"
